6.05,0.00495867768595,7800.0,0.573151550639,5.99,0.0183639398998,-6000.0,0.559280519954,6.15,-0.00650406504065,-600.0,0.504167035813,6.14,0.0,4700.0,0.423117359606,6.1,0.0114754098361,-16500.0,0.310054511336,6.01,0.044925124792,12200.0,0.228015131077,6.0,-0.05,49200.0,0.19281078808,5.75,-0.00173913043478,-32200.0,0.186219225645,5.91,-0.0118443316413,-23100.0,0.165510422633,5.62,-0.0213523131673,7400.0,0.187742376676,0.0
8.32,0.0649038461538,-57900.0,1.93056224971,9.05,-0.00883977900552,12000.0,1.87370931577,9.0,0.01,-61300.0,1.72773554111,9.1,-0.032967032967,-22500.0,1.52898152376,8.82,-0.0260770975057,106600.0,1.27806310486,8.6,0.0186046511628,-119900.0,1.05673345741,8.66,-0.00923787528868,32700.0,0.831534966192,8.56,-0.0035046728972,-28400.0,0.636663490393,8.5,-0.00235294117647,17400.0,0.500580063526,8.51,0.00705052878966,-21100.0,0.312505839945,1.0
18.66,-0.0685959807074,126700.0,1.3582014852,17.43,0.0195065978199,-80800.0,1.19974363148,17.76,0.0495494932432,-13900.0,0.961778033852,19.549999,0.0291561140233,84400.0,0.801289269203,20.129999,-0.000993442672302,-106800.0,0.822711655272,20.299999,-0.0246305430852,-22100.0,0.912330735644,19.799999,0.0136364148301,1400.0,0.929362679034,19.99,-0.0220110555278,37500.0,0.967602745232,19.700001,-0.00304578664742,25200.0,0.972148395751,21.09,-0.0184921289711,41300.0,1.07955560408,0.0
15.95,0.00564269592476,13000.0,0.654390016428,16.219999,-0.00554870564419,-18200.0,0.702359726124,16.15,-0.0030959752322,3600.0,0.744138913793,16.059999,-0.00996257845346,7300.0,0.775617673045,15.9,-0.00943396226415,-4200.0,0.804405079783,15.57,-0.0179833012203,11200.0,0.836358970335,15.4,-0.0136363636364,-6800.0,0.866243316638,14.23,0.0189739985945,38800.0,0.992730815952,14.43,-0.00693000693001,-40000.0,0.992972020462,14.06,0.0554765291607,6000.0,1.03263921147,1.0
9.96,0.00502008032129,4800.0,0.502993141106,10.41,-0.0509125840538,-8100.0,0.52349450809,9.75,0.00923076923077,3100.0,0.529605135927,9.74,0.0195071868583,-8200.0,0.53506597724,9.8,0.0357142857143,14000.0,0.45367841033,10.1,0.00891089108911,-17400.0,0.415014337102,10.06,0.00497017892644,18400.0,0.317025077872,10.12,0.0158102766798,7000.0,0.262765484796,10.36,-0.00289575289575,-7900.0,0.270121639266,10.25,0.0019512195122,-8800.0,0.245363607734,1.0
18.01,-0.00777340366463,-36000.0,1.1620484459,18.030001,-0.0255130878806,-34400.0,1.24750227148,17.17,0.0256261502621,-24700.0,1.43413528745,17.52,0.0159816780822,-27500.0,1.52071584479,18.110001,0.0143567082078,29000.0,1.52730326903,18.040001,-0.0299335349261,48200.0,1.53426400529,17.299999,0.00289023138094,-61700.0,1.53151640502,17.200001,0.041279009228,13200.0,1.53599091912,17.84,-0.00616591928251,-35100.0,1.488637052,17.58,-0.0221842434585,19800.0,1.43091571185,1.0
18.700001,0.0224598918471,12600.0,0.593244563886,19.17,-0.0219092331768,14500.0,0.626059673594,19.120001,-0.0120293926763,-27700.0,0.644815944453,19.0,0.00263152631579,-4800.0,0.649502921795,18.92,0.0306553911205,22300.0,0.638323667335,19.559999,-0.00357868116455,-15900.0,0.684321572918,19.58,-0.0127681307457,35000.0,0.699719901475,19.5,0.00512820512821,-35700.0,0.693773363412,19.68,0.00914639227642,0.0,0.695880280695,19.77,0.0065756196257,-3700.0,0.678904731417,1.0
20.129999,-0.000993442672302,-106800.0,0.822711655272,20.299999,-0.0246305430852,-22100.0,0.912330735644,19.799999,0.0136364148301,1400.0,0.929362679034,19.99,-0.0220110555278,37500.0,0.967602745232,19.700001,-0.00304578664742,25200.0,0.972148395751,21.09,-0.0184921289711,41300.0,1.07955560408,20.889999,-0.00239344195277,-47900.0,1.13306012867,20.799999,0.00336548093103,-3500.0,1.04127439961,20.91,0.0329985652798,63700.0,0.988177329572,21.799999,-0.014220138267,-48600.0,1.05086198356,0.0
11.1,0.0018018018018,-21300.0,1.02287990497,11.32,-0.023851590106,15400.0,1.0532479765,11.05,-0.00542986425339,2300.0,1.04714779282,10.95,-0.0027397260274,-18600.0,0.968658866681,10.8,-0.00925925925926,14600.0,0.894781761102,10.37,0.0221793635487,4700.0,0.788748312201,10.8,-0.0425925925926,-20500.0,0.730577169093,10.76,0.0594795539033,114700.0,0.632484703372,11.42,0.0140105078809,-105500.0,0.557108966002,11.32,0.0194346289753,-6800.0,0.454321582142,1.0
15.28,0.0124345549738,-1900.0,0.636991915176,15.14,0.0158520475561,7200.0,0.570873278408,15.31,-0.0228608752449,-2500.0,0.44521725034,14.43,-0.00554400554401,4300.0,0.339800382578,14.19,-0.00986610288936,-3700.0,0.393334336157,14.01,-0.0142755174875,1300.0,0.497703425747,14.28,-0.016106442577,-900.0,0.532652137891,14.01,-0.0292648108494,3500.0,0.584325936443,13.59,-0.00294334069168,-9400.0,0.6538379004,13.56,0.0228613569322,22500.0,0.699410037103,0.0
27.42,-0.0123997082422,-2500.0,0.403028335406,26.92,0.00668647845468,1600.0,0.395180490485,27.0,-0.00777774074074,2800.0,0.385039739534,27.049999,0.0147875051677,3300.0,0.382026667813,27.309999,0.0289271705942,8700.0,0.361307834734,28.25,0.00353982300885,-15000.0,0.434832592983,27.959999,-0.00178823325423,12400.0,0.420806144513,27.85,0.00215439856373,-6300.0,0.420119430401,27.6,0.00108692028985,-1600.0,0.422639734715,27.959999,-0.00357646650846,15400.0,0.427024933699,0.0
17.51,0.00285545402627,-51400.0,0.669331866177,17.940001,0.00222959853793,-2000.0,0.756665597659,17.799999,0.00168544953289,2100.0,0.753897846051,17.83,0.00112170499159,14100.0,0.718662798008,17.799999,0.00112365174852,-19600.0,0.684830354176,16.98,0.0282684923439,22600.0,0.631475215429,17.469999,0.0085862626552,-20100.0,0.620484107871,18.0,-0.00944444444444,-100.0,0.634218752577,17.9,-0.0256982681564,4700.0,0.627768000252,17.549999,-0.00512820542041,3400.0,0.616027697137,0.0
7.81,0.0358514724712,2000.0,0.29816321034,8.2,-0.00609756097561,-11700.0,0.296322290758,8.0,0.015,19800.0,0.244643413972,8.04,0.00746268656716,-20600.0,0.229042572462,8.2,-0.0256097560976,1300.0,0.225837330838,7.88,-0.010152284264,700.0,0.231608505889,7.58,0.032981530343,4300.0,0.263910780379,7.58,0.0250659630607,-500.0,0.277501891885,7.6,0.0171052631579,16700.0,0.28828666289,7.65,0.00522875816993,-23000.0,0.257476989263,1.0
38.599998,0.00621766871594,-5800.0,0.891518398667,38.98,-0.0151359928168,-12900.0,0.836522246197,38.860001,-0.00591868229751,14500.0,0.707330683755,38.060001,0.0191802412196,7800.0,0.530789770721,38.68,0.00310235263702,16400.0,0.486103451625,38.93,-0.00565119445158,-25900.0,0.408022581901,45.900002,0.0183006527974,429600.0,2.11301613362,46.509998,0.0307460989355,-315900.0,2.9214984479,46.880001,0.0110921712651,-28900.0,3.46274988616,47.34,-0.00401347697507,-52800.0,3.86942469016,1.0
